id,genre,track_name,artist_name,valence,energy
4kJWtxDDNb9oAk3h7sX3N4,progressive-house,Strobe,deadmau5,0.0365,0.524
38c792kt3dqvnA8oDNZyyK,progressive-house,Champs - Original Mix,MOGUAI,0.0975,0.818
3LRIczMqy7gqntO8VivKui,progressive-house,Tundra - Original Mix,Paris & Simo,0.221,0.907
2JcRRUSHROj9abCyANAadf,progressive-house,Umbrella - Original Mix,Chymera,0.392,0.678
1FbP3uFAs2FDyYNl9iUpMa,progressive-house,Shame On Me,Avicii,0.425,0.842
5vQIaNoKsT4xkG1j2KFBFs,progressive-house,Gold Skies,Martin Garrix,0.209,0.815
3b9kKlAxi0KqtNs8Y7NiIj,progressive-house,Love Is A Battlefield - Original Radio Edit,Simone Anés,0.0575,0.951
03zNPmsnr0uaMRfvMSWeH1,progressive-house,The Way We See The World - Tomorrowland Anthem Afrojack Vocal Edit,Various Artists,0.289,0.7
3q2LUcJBYJ2NoChzfCVOH9,progressive-house,Something To Belive In (feat. Cookie) - Carl Louis & Martin Danielle Remix,Norman Doray,0.149,0.723
6ypqzijMjsopQkfMLrImQp,psych-rock,Mind Flowers,Ultimate Spinach,0.175,0.427
2gCf9PqIvpKbxwfJMBWwbn,psych-rock,Brain Damage - 2011 Remastered Version,Pink Floyd,0.207,0.265
6GtZAnxLIxhcd6W0Ap7lPq,psych-rock,Strangers Are Strange,Unknown Mortal Orchestra,0.569,0.58
6yPaTlMtAwPj7vbWHZDnoY,psych-rock,The Bold Arrow of Time,Tame Impala,0.529,0.552
6JGUBCpqPUMwRykyTs7THb,psych-rock,On Blue Mountain,Foxygen,0.391,0.858
3pmXdizgC2c1Wr3MgTwjit,psych-rock,Ruby,Silver Apples,0.602,0.843
2RWraN4ZkuqjcNQAlBNGEH,psych-rock,Piece of My Heart,Janis Joplin,0.561,0.665
6IKh37gbbISnprWbmpFVDh,psych-rock,See Emily Play - 2011 Remastered Version,Pink Floyd,0.424,0.539
5vEE1d5gkv3pgfZyppLeX8,psych-rock,Girlfriend,Ty Segall,0.378,0.925
4ZYbVlrEm8zGGcubSHeNWO,psych-rock,Bend Beyond,Woods,0.521,0.975
0gWvVB4bGvADocoPMEDy3K,psych-rock,The Crystal Ship,The Doors,0.339,0.42
3wxtl1achd9t3zoCQqo3TO,psych-rock,Forever in Space (Enlightened),White Hills,0.0594,0.995
5ShhC7x0OrdDojjTLNYgwB,psych-rock,Stone Free,Jimi Hendrix,0.832,0.83
28sa14rbWiHZPs9m1IeDI5,psych-rock,The Pusher,Steppenwolf,0.7,0.384
0Ko737UNjXO17LK4Urdlwo,psych-rock,Fortunate Son,Creedence Clearwater Revival,0.603,0.529
49sGgyThDDISMiPBPD7DOg,psych-rock,Moreno's Blend,Pond,0.248,0.416
3QEBGTHfsIw3OC81dYikCH,psych-rock,Baron Saturday,The Pretty Things,0.393,0.672
49cnatGE4zvbt5gP5DISLy,psych-rock,(Druun),DIIV,0.641,0.756
09ezgACZuwWZt6CtQSSLRG,psych-rock,End of the Night,The Doors,0.0755,0.218
2OX6OzqDZ1RQxijRKVuxsv,psych-rock,Confusion,Silver Apples,0.866,0.887
6PvoOWaWy5P7ppdDhFuBGz,psych-rock,Hold On - 2007 Remaster,Various Artists,0.522,0.879
61zZe6nTfoyRsuIwMg3DR8,psych-rock,Desert God,Sleepy Sun,0.165,0.522
5kIg0ELV543qydEODlo0LT,psych-rock,Vampire,Pink Mountaintops,0.0765,0.37
4MUjdrWSsyQgJnK8KeumgW,psych-rock,I Think I'm In Love,Spiritualized,0.164,0.813
0NQBGEIkcDVFHkmZTEvKYC,psych-rock,Oh Yeah,Foxygen,0.89,0.702
1hkN41GIZjqzfc5ENw06yd,psych-rock,At Her Open Door,Dead Meadow,0.416,0.705
0dctFolLOGtoeTN2uzD3qV,psych-rock,Bold as Love,Jimi Hendrix,0.596,0.702
5XS9lXnqNuAWJyrUkz4pis,psych-rock,Drop Out,Psychic Ills,0.482,0.606
78zSViWUF9Lc8jmgK0dyac,psych-rock,Here Come Cowboys,The Psychedelic Furs,0.654,0.504
5cAHeizABGTYgTMrusj1rR,psych-rock,Don't Fall Down,13th Floor Elevators,0.64,0.429
1iYJDFhnFyVY6FfD7hwTIZ,psych-rock,Afterglow (Remastered),Loop,0.247,0.941
50LgxH3t8vWy5xMFljdUbF,psych-rock,Azamane Tiliade,Bombino,0.455,0.863
4AbNkpcUs9YsPmWSNeecVq,psych-rock,William Chalker's Time Machine - 2007 Remaster,Various Artists,0.446,0.776
2gRDBxCxN1wXZy8lGkWWwI,psych-rock,Excessive Moonlight,Indian Jewelry,0.322,0.632
0eX7beKhQABGSayofOaopt,psych-rock,Salt on a Slug,The Growlers,0.335,0.739
3hfzX8twTrClpo3Hitnd9p,psych-rock,All That We See,The Black Ryder,0.799,0.573
2iLUEJsNlABa861CrAreqB,psych-rock,My Heart Skips A Beat,TOY,0.646,0.752
0NhiWatTy57iYRuNx1BkbX,psych-rock,Size Meets the Sound,Woods,0.553,0.969
1dyxX360tG1AtzKlIlslPs,psych-rock,I Had To Tell You - Original,13th Floor Elevators,0.486,0.26
3tBbcuulKDC1o2odykT18R,psych-rock,I'll Cut You Down,Uncle Acid & The Deadbeats,0.151,0.866
62N2D2wffpJkfVlsuOt7ij,psych-rock,The Hidden Circle,Night Beats,0.611,0.588
1TNYopMIeEqmfJGZcOsUyg,psych-rock,My White Bicycle - 1999 Remaster,Various Artists,0.258,0.64
05PamdVozUhcyisbwdHuFC,psych-rock,Rocky Mountain High,Dead Meadow,0.287,0.723
3wnV9UJAxf8bDT6KJDwU2r,psych-rock,I'm Gonna Love You Too - Live,13th Floor Elevators,0.969,0.797
6ylxuxxLEcbZKtVTf0Feg2,psych-rock,Back to Land,Wooden Shjips,0.317,0.725
587teVEGT0sISBWLesJ2pP,psych-rock,Beneath the Black and Purple,Morgan Delt,0.195,0.862
3CG23005qf2QNYd4DUtJSZ,psych-rock,Living in a Memory,The Growlers,0.793,0.668
7hpFYWL3cw5m4y70cce7Zb,psych-rock,We Used To Be Friends,The Dandy Warhols,0.594,0.665
6UZipqSMamNtONEnVYRN88,psych-rock,Black Sand,Brainticket,0.429,0.54
6nBIRx2g99IfBI7955krun,psych-rock,Drop Out,Gnod,0.404,0.743
4xf3K4Fhc17DE0v8bsvI58,psych-rock,Tie Up the Tides,Quilt,0.654,0.748
7v6uoBbq34kZ5lRn8PASiO,psych-rock,Mission District,The Black Angels,0.104,0.543
1WTclCz0bW15RgVrNLtFSX,psych-rock,The Word - Live,13th Floor Elevators,0.851,0.697
3jJP3PxNRBRmHQjmTJFNBS,psych-rock,Real Smiles,White Fence,0.734,0.741
4c4Z8AbcDsMovRFYrhIoom,psych-rock,Gaz Hilarant,The Brian Jonestown Massacre,0.719,0.795
7FO9ZPK7KLoRfBr2HPtsan,psych-rock,Andmoreagain,Love,0.493,0.262
3AWMWFVZhkmWixPETOTHIo,psych-rock,Help Me Out,Jacco Gardner,0.72,0.599
2fy8mKM4rVQdBGquqJWdr5,psych-rock,Mexican Wedding,Psychic Ills,0.126,0.427
6XcYLn8656RUSl5ArYOwdI,psych-rock,"Motorcycle, I Love You",Moon Duo,0.224,0.798
6ScQOiH29VEOvkDP3UprWv,psych-rock,Any Colour You Like - 2011 Remastered Version,Pink Floyd,0.505,0.672
6nh4bNcaY1DHZ2k6lQEcLi,psych-rock,Panic In Babylon,The Brian Jonestown Massacre,0.29,0.883
2kKyblQT7Lb293h33SqUro,psych-rock,Scarlet and Gold - Original,13th Floor Elevators,0.747,0.789
29tSGwrJAUrVQo4uY5MMZI,psych-rock,Elegant Design,Pond,0.165,0.962
5UO0QZFLWYkEIqoSWftCqr,psych-rock,Barricades - 2007 Remaster,Various Artists,0.401,0.916
5aYmfw9WwFByWqWmaYSWP1,psych-rock,Equus October,Earthless,0.0612,0.582
5rSekme9Kdoj2XZebQVl4C,psych-rock,Love My Way,The Psychedelic Furs,0.531,0.768
4vtpE0l6AWrZs8wf2UDXv2,psych-rock,Antitaxi,La Femme,0.301,0.782
47MTuudrxlbtubRGlyQvhs,psych-rock,Greasy Heart,Jefferson Airplane,0.734,0.614
5nCowxfoYgPw80xFS68Ef9,psych-rock,Can You Travel In The Dark Alone,Gandalf,0.246,0.431
0WPsFIa3gPbKa9dqJSQqWD,psych-rock,Little War In The Midwest,Night Beats,0.189,0.846
1ETK39syg5EJ98RHl28nhZ,psych-rock,Water Wheel,Steve Gunn,0.674,0.541
3ahec9rRdvMHQCgG6Ctfdv,psych-rock,Uluru Rock,Earthless,0.311,0.95
7a8btYFhpBw9WMgSqP9F1P,psych-rock,Family Tree,Black Lips,0.296,0.971
36IdMksyOMLoEApsIQFPM8,psych-rock,Make My Grey Brain Green,Morgan Delt,0.308,0.921
1ItKOq2ZnpdxiSn8gU6wIh,psych-rock,Livin' On - Original,13th Floor Elevators,0.958,0.704
2JEYwG4GkzUdvBBjxQsENa,psych-rock,LSD And The Search For God,The Blue Angel Lounge,0.399,0.784
6nOSlmr4e79inH2TuzH9Xg,psych-rock,Pet Shop Eyes,The Growlers,0.852,0.839
2jZny5PJaXCtUamKbQfdEy,psych-rock,River of Blood,The Black Angels,0.403,0.754
53SFlnCQ5aYR6qhHAxuWZX,psych-rock,Coming Down,The United States Of America,0.688,0.83
4BYGxv4rxSNcTgT3DsFB9o,psych-rock,Purple Haze,Jimi Hendrix,0.434,0.898
4mpAm83XX1iS63l8wmkEC6,psych-rock,Spread Your Love,Black Rebel Motorcycle Club,0.424,0.901
6iWA3gAF4mB2lpLdC3eJzK,psych-rock,Love Me Forever,The Black Angels,0.347,0.736
3R2zCRTwqfD5DCX4XlAsoQ,psych-rock,Beechwood Park - Mono Version,The Zombies,0.385,0.486
7fHbeipgJuSmHRFyx1GiqU,psych-rock,Turiya,Barn Owl,0.0636,0.362
6PtcitxKaNsSYHXMdYHBLA,psych-rock,Snowcapped Andes Crash,Melody's Echo Chamber,0.204,0.884
4oKh8gItgAj8iydSSUyYeS,psych-rock,Illuminomi,The Brian Jonestown Massacre,0.69,0.775
61lqNlVRnWYiR9C7BDJw2l,psych-rock,You Give Love A Bad Name,Bon Jovi,0.823,0.964
491PeCZH0WVrJduY0eYGwW,psych-rock,Insides,The Soft Moon,0.439,0.965
5hWPJarn5efWF49oGRPYqC,psych-rock,Vis-A-Vis,Allah-Las,0.775,0.827
1syOYtBoDEMIqolYmx0jOs,psych-rock,Keep Your Mind Open,Kaleidoscope,0.347,0.366
74zDRVgPXy2pNlb1Nd8xQZ,psych-rock,Action Woman,Various Artists,0.495,0.674
579YEbS2lX28WE4Jd4ZiEf,psych-rock,Angels,Black Mountain,0.61,0.495
2CIeJ8aHb9Uc8X0f1lPZlN,psych-rock,Flare,Boris,0.148,0.868
5QV7Y05gdSVcms5tp1v8tN,psych-rock,Revolution - 1999 Remaster,Various Artists,0.573,0.773
5dKlCmQFQhSAnsDmY4qdjd,psych-rock,Mind Daze,Psychic Ills,0.854,0.544
4RJeI0YENK2iR5dksYiqn8,psych-rock,58th St,Gap Dream,0.549,0.827
6uWV09syluMJlYbAHgLRhn,punk,Kicking,Torche,0.321,0.83
6ciKUowmuLiaK4txVUI76k,punk,I Dance to Trance in Garbage Bag Pants,Daggermouth,0.381,0.995
0arNrzPygksLY2pEbRgBjw,punk,The Artist In The Ambulance,Thrice,0.701,0.88
2CWA9x0ahUkluLg7hfeSdD,punk,Here Come The Rome Plows,Drive Like Jehu,0.132,0.995
7CvSWU2gnPvAP2BfUkNCsv,punk,Alchemy,Banner Pilot,0.256,0.997
18r183RFXIpgSwA5GWzcBy,punk,"Get It, Got It",Western Settings,0.686,0.972
0QT6JDL8cgndqsY0rXQwdY,punk,United Kids,CIV,0.502,0.945
2q793NzfSsZHS2frCG3GZ5,punk,Sobriety,Ducking Punches,0.145,0.927
7uL9lk6JQI9qY5qCkjMdxP,punk,Scream Out,The Unseen,0.69,0.939
1zWcMnZxPDEcZR3kDNHuc1,punk,Melba,Jeff Rosenstock,0.685,0.952
02TspWzcxpgDAfy97EJSn8,punk,I Will Deny,Dwarves,0.451,0.927
40d8LIT3dqTPF1dRsU2qvl,punk,Clean Slate,Eternal Boy,0.133,0.947
1eMBMPC3a0CExUraAzT6lJ,punk,Borrowed Cars,Forever Came Calling,0.419,0.909
6n7DUOZGILo0dU9pwjQsbA,punk,Holiday in Cambodia,Dead Kennedys,0.368,0.979
3fPSHjVO4iwwGEhHvTwlNb,punk,Try Honesty,Billy Talent,0.377,0.987
180mXjN61yhrKhbY2yQc0E,punk,Hopeless Romantic,The Bouncing Souls,0.216,0.981
18XG8NCmP7Qfs6ZFWcqZyv,punk,Collapse,Counterparts,0.276,0.997
29sfvaWezQSwXxL5SOqJiY,punk,Nobody,Stick To Your Guns,0.15,0.967
7encmoXavP3ek6ow2FMP6F,punk,Dark Black Makeup,Radkey,0.564,0.803
3iwsyTZzOWHZbHffBEyi1N,punk,Right Now,SR-71,0.731,0.967
0z18nuwBppfJT0lwt5YATH,punk,Talk,Show Me the Body,0.308,0.943
79ELyIjJyZNuuy1U0pXYBY,punk,Colder,Rival Town,0.533,0.922
69G8fGL67joU5UELB5rr2r,punk,Standard Issue,Morning Glory,0.393,0.912
5XMGg9HqB6y2PaWuNYXGzP,punk,Candle Wax,Sincere Engineer,0.634,0.918
7Gd94scnTXpy4RWyPYg6A1,punk,Search and Destroy,The Stooges,0.445,0.699
4E5DjeGH6tSZ5SzWsf73hH,punk,Gotta Go,Agnostic Front,0.244,0.946
05Uw3uX5jzesUSIF91gWDv,punk,Sailin' On,Bad Brains,0.0837,0.818
0n7xkbifTiXsfIAZDhH3To,punk,Acetate,Metz,0.0615,0.988
7MNf3ZfUzucHmNJdOQ4Lko,punk,Puddle of Blood,Hard Girls,0.505,0.802
5DClCGHLASaImRSZ64wSkZ,punk,Tangerines & Daffodils,Mad Wave,0.507,0.966
6vqq6wi5yDT5LCYCK7A0pW,punk,My Best Friend (Is A Nihilist),Iron Chic,0.787,0.958
5PCQCvk0n9R99liEEqmWXQ,punk,Knife Dance,Brigades,0.137,0.993
0AaoUCJLOhCiiMEWVNAc5C,punk,Can't Take It Away,Kill Your Idols,0.266,0.994
2I3HfKZFH69dLwhapHrI9o,punk,Everything Went Numb,Streetlight Manifesto,0.909,0.897
50VylzR9ld0NKOqichw7aX,punk,I Won't Say I'm Sorry,Face To Face,0.632,0.981
1ODqwpODWefmhyPL8djaeq,punk,Rites of Investiture,Circa Survive,0.19,0.9
0BRHnOFm6sjxN1i9LJrUDu,punk,The Anthem,Good Charlotte,0.893,0.939
4d9LC9QoGja5M3en0HWUq1,punk,I'm The One,Descendents,0.647,0.968
3fkFF2dwF39Jr7mwnkhIie,punk,Exploding Head Syndrome,One Hidden Frame,0.397,0.997
17u52ksnAFZOWhzEvuzdG6,punk,Playing Fiction,ROAM,0.615,0.994
7mZjpi86XWnEBiu8VMR3GI,punk,For Want of,Rites of Spring,0.305,0.942
2DdQUpye64CYDB9Hahf3Q3,punk,The Afterglow,Silverstein,0.688,0.965
0vCjMfjcDGQTVy8KiC8RAs,punk,Reunions Suck,We Set Signals,0.719,0.973
5opSsmT0UxFjWW6OETJNLD,punk,Heavenhell,Madball,0.367,0.978
7lksFyVBmmkYBTVQcxnvC3,punk,What I Got,Sublime,0.628,0.687
6PNCtnVqCnMyhh7c5nSrMO,punk,Some Friends,Kali Masi,0.475,0.964
3tCdl75qdoVvSHS4UGIdvy,punk,Fever Dreaming,No Age,0.485,0.989
6gLi9nWtrIkMXErTnIa7OK,punk,Grip Shoes,Good Tiger,0.259,0.961
4fFnv4JrPRP4iTZF6hfDKi,punk,No Waves,FIDLAR,0.355,0.914
6xOZCV4EPCupXwvqajSKzq,punk,History Of A Boring Town,Less Than Jake,0.779,0.943
1vvsQUrAahPOvqEFqPR54q,punk,On a Rope,Rocket From The Crypt,0.56,0.956
4dkMlew6tZPfY7L7mnaZS3,punk,"Here, Now, Forever",Carousel Kings,0.404,0.935
6gUkuqo8PXOjpiPx3qkL0y,punk,Fool The World,Hazen Street,0.82,0.938
0LHMJ1Uv53t9gdpJm5Qtep,punk,Two Birds,The Bronx,0.434,0.842
0fQlm2MUzqGDBPkuqq4U1Y,punk,Hear You Me,Jimmy Eat World,0.149,0.513
4yt2isUy6yQdDZuqaEyu70,punk,Nosebleed,Tigerwine,0.126,0.779
50UpQeRX0Pebo76v3AK6S1,punk,Grey Goose,Carousel Kings,0.225,0.982
2MyUIH6eOOfzgxAEw8qz5R,punk,Gone,Knuckle Puck,0.33,0.961
5n2BIbMpa2j2CHsOcsFG5V,punk,Always the Same,Useless ID,0.646,0.963
4fder1LAqufuRLd2yzB6iH,punk,Sydney,Halifax,0.589,0.964
7Mcl1UrOZKDXAe8E9FNskS,punk,Collider,Have Mercy,0.422,0.874
1T5Y4J89qGF3dddKK39ybT,punk,Glasses Up,Grenadiers,0.718,0.919
5jaDjvnAj5XgBcjePt5EZk,punk,"Keep in Mind, Transmogrification Is a New Technology",Mayday Parade,0.209,0.911
1hWlZxzZWiXRkQy7ywSAmh,punk,Want Me Around,Knuckle Puck,0.527,0.962
6hknbDpdQTUb8CJNEIIlA8,punk,Law And Panda,Weaves,0.718,0.956
2tj2Yq292hdP3HBngbDwNq,punk,Values Here,Dag Nasty,0.426,0.85
0K1XZVdYoB6dyrR4QVZwmD,punk,The Combo,Ought,0.456,0.972
5U2p81vdlp2saDTIvk0Lnb,punk,My Heroine,Silverstein,0.162,0.823
2wsVadIYDm9lx8agwDRfYX,punk,We Are the Water,Coliseum,0.745,0.837
2WTfCfWieRB8ntt1YHR0dM,punk,Turn the Record Over,The Last Gang,0.831,0.97
290Nebw3BG2toIgk1pMi3p,punk,Show You No Mercy,Cro-Mags,0.305,0.947
3XBD2pEimgCRsVwMazPeCa,punk,Ex Lion Tamer - 2006 Remastered Version,Wire,0.679,0.856
65UEYdVQt67GikVCqiMYT6,punk,The End,The Beta Machine,0.19,0.789
29irPbgID0oMVoDp3TVkZv,punk,"Your Fault, Not Mine","Chin Up, Kid",0.657,0.957
3Ip8a9C4e1XNqL5JFWrA0O,punk,Jezebel,latewaves,0.731,0.875
6Rsf9POXEmgQHzxXr6ubTg,punk,Natural's Not in It,Gang Of Four,0.895,0.84
0bHm2wFL0m7qZIlhO7PQu5,punk,Ever Fallen in Love (With Someone You Shouldn't've?) - 1996 Remastered Version,Buzzcocks,0.778,0.831
3HhaSocKwTptze7PySNZlW,punk,Paranoia,A Day To Remember,0.344,0.992
4pBfU4RSvH0NzjEr2OgjWn,punk,Understanding in a Car Crash,Thursday,0.413,0.907
0pmdgnrTrUUR60u69LE5GR,punk,This Could Be Anywhere In The World,Alexisonfire,0.278,0.737
3Pfo2iLAQge5T3g7sr8Rwn,punk,At Peace,Back At North,0.66,0.949
1FTBGFF2CJIEsMdkRMHo6z,punk,The Best I Ever Had,The Swellers,0.486,0.983
241NzJx2kYllzlJNQMnpgm,punk,Right Now - Bonus Track,In Her Own Words,0.591,0.97
52naKXTrKXXEHDm9GNDZTT,punk,Homewreck Sick,The Second After,0.234,0.976
38UXdVUPvx0dHbrotdg3Bl,punk,Hurry Up Harry,Sham 69,0.719,0.918
0kvH59HS2T2m4bsXJhBGNC,punk,Lust For Life,Iggy Pop,0.714,0.976
6yIaRcvzhIrukxS4VVhil0,punk,Minor Threat,Minor Threat,0.935,0.91
7dN52YlyGl6c9tmxdv6zMp,punk,Welcome to the Black Parade,My Chemical Romance,0.236,0.905
3Bo0tSiOhND7qNzhTeLvkD,punk,Walking in My Shoes,FEVER 333,0.254,0.783
0RBkmwkpLPQ4KzXwhBI3rN,punk,Abandon Ship,Gallows,0.17,0.998
1rh6RoD2Y86GqSM9S1dxlv,punk,I Don't Like Who I Was Then,The Wonder Years,0.357,0.958
6vFD3c1WI1zuKoyk22dMw3,punk,Little Things,Good Charlotte,0.704,0.84
0oU1wL8FqgKwTPa50nACdd,punk,Happy House,Siouxsie and the Banshees,0.36,0.706
2bwToumsqg063pmugtEwKC,punk,I Don't Wanna Be An Asshole Anymore,The Menzingers,0.847,0.811
6Azq0hISxq4weKdxDaxEsh,punk,New Noise,Refused,0.332,0.667
7teRqWTNpFal255k5R7vex,punk,Dillon and Her Son,The World Is A Beautiful Place & I Am No Longer Afraid To Die,0.368,0.978
4A07mph3MfawsApl1ZpTwg,punk-rock,Here's Your Letter,blink-182,0.727,0.95
6pwt5G9ZKwM6I0GKVfIBb4,punk-rock,Kill the DJ,Green Day,0.882,0.954
5y4uzapmbeyzGGGjGJVDc8,punk-rock,Nitro (Youth Energy),The Offspring,0.763,0.902
4DZMDQ8K6eOVFDNjjUOQkK,punk-rock,Hold on Till May (feat. Lindsey Stamey),Pierce The Veil,0.347,0.914
4rrbptVnZifk4wC5mvNDPm,punk-rock,My War,Black Flag,0.35,0.503
5jzma6gCzYtKB1DbEwFZKH,punk-rock,London Calling - Remastered,The Clash,0.776,0.801
4IECh1gCtbI8b52xykPG2W,punk-rock,The First Drop,Rise Against,0.646,0.965
5Oq95exmCLUUoU7BSL9DeN,punk-rock,Thanks to You,All Time Low,0.454,0.981
1PINlN6aAHRfkv5zgxjA56,punk-rock,I Wanna Be Your Boyfriend - 2001 Remastered Version,Ramones,0.734,0.725
0B7z6bjoFAcMoj9ZKEAqLe,punk-rock,Hollywood Whore,Papa Roach,0.295,0.882
1wFRkVclQWfMQQcaVLjmBE,punk-rock,"If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,0.417,0.936
0WJEXCpCwMf0xnn0sOl5CY,punk-rock,Olympia WA,Rancid,0.643,0.959
4JFTOshl2tCk379jFm9eyy,punk-rock,Born for This,Paramore,0.64,0.95
4ekIN5y0uDTczQEHWO2ZNZ,punk-rock,Speak Of The Devil,Sum 41,0.375,0.902
4Z8JG9XjexTdmpJ448RToj,punk-rock,Easy Target,blink-182,0.53,0.989
1YvRGHpJpkwB6id83vjCRE,punk-rock,The Cause,NOFX,0.562,0.879
0YtWcn3sML3TB8Wo4qcKd0,punk-rock,Sheena Is a Punk Rocker - 2009 Remaster,Various Artists,0.823,0.928
3jXptpf8Z3aU9O1Bj6YCl0,punk-rock,Saturday Night,Misfits,0.262,0.909
2vfo7RvInNxLISPDif4mC2,punk-rock,The Young & the Hopeless,Good Charlotte,0.482,0.88
0v9JiebCBHgxQYxPFUHtj5,punk-rock,Mutt,blink-182,0.767,0.931
4nqZIPw2PNo1W54kEmswJ2,punk-rock,Murder City,Green Day,0.841,0.975
5dTHtzHFPyi8TlTtzoz1J9,punk-rock,Helena,My Chemical Romance,0.0857,0.96
0KhMj83N700Wrofm3hgyiN,punk-rock,The Rest of My Life,Less Than Jake,0.719,0.909
6Ri9GTLhhPXt1Z7pHSs6AK,punk-rock,Straight to Hell - Remastered,The Clash,0.714,0.596
5rLi8B8qgk6qThwRnKHW2P,punk-rock,The Ballad of Mona Lisa,Panic! At The Disco,0.0794,0.893
15qf0H31MChhqKr2zvejla,punk-rock,All Signs Point to Lauderdale,A Day To Remember,0.513,0.983
3VckVBStLYbTBy6pIoZBtP,punk-rock,Pain For Pleasure,Sum 41,0.317,0.872
05VCMjh3t71dh2uU4JHte1,punk-rock,Now I Wanna Sniff Some Glue - 2001 Remastered Version,Ramones,0.875,0.61
6IAFVeqV8jf2N2UdaJXTUK,punk-rock,The Reckless and the Brave,All Time Low,0.642,0.993
5qWnPhPgeeFx4CfVmGZbGR,punk-rock,We're Only Gonna Die,Bad Religion,0.373,0.955
0y8zZOu4u6NmoW7u1jEQzo,punk-rock,London's Burning - Remastered,The Clash,0.792,0.822
5MqV2o7iLd0lNREZ7SYL05,punk-rock,Are We the Waiting / St. Jimmy,Green Day,0.344,0.909
07kBp5VuebubsozpQd3nyK,punk-rock,Thriller,Fall Out Boy,0.327,0.901
7j7r8g91pMGpIqzSR7mcWt,punk-rock,Time-Bomb,All Time Low,0.673,0.924
25DnJEu8jYzoMBnHCBNjFx,punk-rock,Down,blink-182,0.307,0.91
63L9AjBDN3SOMbJlBkFqiZ,punk-rock,Careful,Paramore,0.607,0.945
62KLnInsRNHI8lfqNATWzq,punk-rock,Worth Dying For,Rise Against,0.39,0.988
1W4ZhJ0FrWPrvs4aRS20gX,punk-rock,New Dark Ages,Bad Religion,0.596,0.945
62RJY1zulBzXwn1poj0Je7,punk-rock,Stay the Night,Green Day,0.6,0.958
5xm1Ez5n4KJy7q02zkyJMJ,punk-rock,Nothing On My Back,Sum 41,0.321,0.968
76Je5Wklky23mVoxiRszcN,punk-rock,Walk,Foo Fighters,0.194,0.865
5myRG4ldk8Oi65MRd0KdEe,punk-rock,I'm Lost Without You,blink-182,0.347,0.72
4o07hxTDo4ZoCTvvjnDlos,punk-rock,I Turned Into A Martian,Misfits,0.281,0.922
7lSDCrF11sdTVfjbAQVZE8,punk-rock,I Fought the Law,The Clash,0.883,0.9
06sFR9S0sA51GdrlLt07tb,punk-rock,Rooftops (A Liberation Broadcast),lostprophets,0.275,0.82
2UHsGTwOU7P3vFo6bQytlX,punk-rock,Tears Don't Fall,Bullet For My Valentine,0.28,0.927
5OtKfIWkfvpuW9shtdJYU0,punk-rock,One Fine Day,The Offspring,0.897,0.952
6ygt47IVZadpbiTa7VOrTS,punk-rock,72 Hookers,NOFX,0.412,0.931
5KCPpfk3qfw2Gd9DRMCq8Y,punk-rock,I'd Do Anything,Simple Plan,0.563,0.917
1JdKrFyoU05abww0Zv0ayQ,punk-rock,That's What You Get,Paramore,0.632,0.831
43NhiKnrtGqztxDqXrcUux,punk-rock,Adam's Song,blink-182,0.359,0.771
1lDWb6b6ieDQ2xT7ewTC3G,punk-rock,Somebody Told Me,The Killers,0.723,0.981
3kaOkcdHDsWAobL8HcSui1,punk-rock,If These Sheets Were States,All Time Low,0.568,0.981
1j2UsaqnPbHOBDnVhrFply,punk-rock,You're Wrong,NOFX,0.498,0.397
6hqt1z34Oz0OZtSfy62OFD,punk-rock,The Hell Song,Sum 41,0.658,0.935
2iehZCk3gt9K6XVoF7mWRy,punk-rock,Listed MIA,Rancid,0.781,0.979
5itp8XB8bpCOZt7g3fZBPn,punk-rock,From Heads Unworthy,Rise Against,0.596,0.91
7LOvKnhYYLqPvP5A2rAKOh,punk-rock,(Can't Get My) Head Around You,The Offspring,0.676,0.807
1g5CHtsDQl7KVWaUiAwat0,punk-rock,Lycanthrope,+44,0.38,0.989
3TbdWzi26OQs2gWKVkHjhT,punk-rock,Anarchy in the U.K.,Sex Pistols,0.201,0.961
5GhYfK0jevTEtXOaqCKCxw,punk-rock,Be My Escape,Relient K,0.244,0.865
5xFX08vfoV1FEB2KeRqeqa,punk-rock,Give You Nothing,Bad Religion,0.353,0.988
4Rme8TxEaNV09wp64AWd2y,punk-rock,"Die, Die My Darling",Misfits,0.589,0.862
0Vwby5u6TohqnoT7sSGXQ9,punk-rock,Crazy Amanda Bunkface,Sum 41,0.62,0.938
0buUlnWLraOX28CQLuR1dE,punk-rock,Christian's Inferno,Green Day,0.562,0.988
5OKsh4BtEhNrnQknNvk3Yj,punk-rock,A Daydream Away,All Time Low,0.571,0.715
5yiDa58ip3AQElab1rLUGu,punk-rock,T.V.,blink-182,0.8,0.903
0l2p5mDOP3czJ2FpD6zWie,punk-rock,Just One Yesterday,Fall Out Boy,0.587,0.907
71dPowb4Cmlplz1AEYuyDK,punk-rock,Kill the Poor,Various Artists,0.369,0.868
0fDYd1mjKJBhIxPvjGoGyd,punk-rock,Hopeless Romantic,The Bouncing Souls,0.13,0.976
0USaGKmUhUIO02seTOi5Mh,punk-rock,Best Of Me,Sum 41,0.257,0.701
1Fo3AyGgbYhi29tYhvpmwj,punk-rock,Paint You Wings,All Time Low,0.569,0.98
